"summons_number","plate_id","registration_state","plate_type","issue_date","violation_code","vehicle_body_type","vehicle_make","issuing_agency","street_code1","street_code2","street_code3","vehicle_expiration_date","violation_location","violation_precinct","issuer_precinct","issuer_code","issuer_command","issuer_squad","violation_time","time_first_observed","violation_county","violation_in_front_of_or_opposite","house_number","street_name","intersecting_street","date_first_observed","law_section","sub_division","violation_legal_code","days_parking_in_effect","from_hours_in_effect","to_hours_in_effect","vehicle_color","unregistered_vehicle","vehicle_year","meter_number","feet_from_curb","violation_post_code","violation_description","no_standing_or_stopping_violation","hydrant_violation","double_parking_violation"
"1480295279","LVT9948","PA","PAS","2023-05-28T00:00:00.000","51","SUBN","ACURA","K","11700","37703","0","0.00000000","0034","34","1","160076","0001","0000","0803P",,"NY","O",,"INWOOD HILL PK","W 214TH ST","0","408","E3",,"BBBBBBB","ALL","ALL","GREY","0","0","-","0",,,,,
"1480295322","LXR7677","PA","PAS","2023-05-28T00:00:00.000","98","SDN","SUBAR","K","11700","28390","0","0.00000000","0034","34","1","160076","0001","0000","0857P",,"NY","O",,"INWOOD HILL PK","PAYSON AVE","0","408","E3",,"BBBBBBB","ALL","ALL","GREY","0","0","-","0",,,,,
"1480295334","KZF4245","NY","PAS","2023-05-28T00:00:00.000","98","SUBN","CHEVR","K","11700","0","0","20250215","0034","34","1","160076","0001","0000","0900P",,"NY","O",,"INWOOD HILL PARK","O/O 115 PAYSON AVE","0","408","E3",,"BBBBBBB","ALL","ALL","BLUE","0","2012","-","0",,,,,
"1480295632","LZE9477","PA","PAS","2023-05-29T00:00:00.000","14","SUBN","TOYOT","K","0","0","0","0.00000000","0030","30","1","160183","0001","0000","0425P",,"NY","F",,"FT WASHINGTON PK","W/S/O 150 ST","0","408","C",,"BBBBBBB","ALL","ALL","WHITE","0","2021","-","0",,,,,
"1480295670","JMA3780","NY","PAS","2023-06-04T00:00:00.000","51","SUBN","JEEP","K","11700","37703","0","20231031","0034","34","1","160183","0001","0000","0530P",,"NY","F",,"INWOOD HILL PK","W 214 ST","0","408","D1",,"BBBBBBB","ALL","ALL","BLUE","0","2005","-","0",,,,,
"1480328923","KGE8518","NY","PAS","2023-07-01T00:00:00.000","20","SUBN","VOLKS","K","13235","0","0","20241108","110","110","3","160488","0003","0000","0632P",,"Q","F",,"FLUSHING MEADOW PARK","LOT F","0","408","F3",,"BBBBBBB","ALL","ALL","BLACK","0","2021","-","0",,,,,
"1480334108","KYS1447","NY","PAS","2023-05-21T00:00:00.000","19","SDN","HONDA","K","57030","17530","34130","20240731","0094","94","4","160974","0004","0000","0611P",,"K",,"803-819","LORIMER ST",,"0","408","F6",,"BBBBBBB","ALL","ALL","WHITE","0","2021","-","0",,,,,
"1480334110","K67NDN","NJ","PAS","2023-07-08T00:00:00.000","20","SDN","HONDA","K","69130","94430","30530","0.00000000","0070","70","4","160974","0004","0000","0715P",,"K","O","45","PARADE PLACE",,"0","408","F3",,"BBBBBBB","ALL","ALL","GRAY","0","0","-","0",,,,,
"1480334510","KGR7215","NY","PAS","2023-05-28T00:00:00.000","68","SUBN","ACURA","K","42850","33720","61830","20241012","0084","84","4","160677","0004","0000","0031P","0328P","K","O","60","FURMAN ST",,"0","408","C3",,"BBBBBBB","ALL","ALL","BURGU","0","2018","-","0",,,,,
"1480356918","KHA1007","NY","PAS","2023-06-26T00:00:00.000","68","SUBN","TOYOT","K","72630","5530","5630","20241201","0078","78","4","160201","0004","0000","1245P",,"K","F","95","PROSPECT PARK W",,"0","408","C",,"YYYYYBB","0600A","0600P","BRW","0","2001","-","0",,,,,
"1480569630","KSB5244","NY","PAS","2023-07-02T00:00:00.000","98","SUBN","HONDA","P","21320","60520","65520","20230923","0041","41","41","974364","0041","0000","0902P",,"BX","F","617","COSTER STREET",,"0","408","F1",,"BBBBBBB","ALL","ALL","GRY","0","2007","-","0",,,,,
"1480572093","LAV1598","NY","PAS","2023-06-14T00:00:00.000","98","SUBN","NISSA","P","70720","27060","27090","20250418","0046","46","46","971596","0046","0000","0223P",,"BX","F","2120","VALENTINE AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","SILVE","0","2021","-","0",,,,,
"1480600519","LBX3953","NY","PAS","2023-07-10T00:00:00.000","98","SDN","KIA","P","15620","48020","8320","20241006","0049","49","49","959054","0049","0000","0925A",,,"F","2563","BRONXWOOD AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","GY","0","2017","-","0",,,,,
"1480629595","KZG4046","NY","PAS","2023-07-04T00:00:00.000","46","SDN","NISSA","P","37525","40404","40404","20250128","0069","69","69","970221","0069","0000","0324A",,"K","F","460","E 82 STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","WHI","0","2015","-","0",,,,,
"1480629637","JBH2047","NY","PAS","2023-07-04T00:00:00.000","98","SUBN","INFIN","P","37680","41030","14080","20240701","0069","69","69","970221","0069","0000","0147A",,"K","F","971","E 87 ST",,"0","408","F1",,"BBBBBBB","ALL","ALL","BLK","0","2015","-","0",,,,,
"1480629649","LBT4900","NY","PAS","2023-07-03T00:00:00.000","19","SDN","AUDI","P","37830","0","0","20250515","0069","69","69","965102","0069","0000","0430A",,"K",,,"E 91 STREET","SEAVRE AVE","0","408","F2",,"BBBBBBB","ALL","ALL","GRAY","0","2011","-","0",,,,,
"1480630044","LBD8172","99","PAS","2023-07-04T00:00:00.000","51","SDN","TESLA","P","37730","75970","0","20250414","0069","69","0","0","0000","0000","0804P",,,,,"EAST 88 ST","SEAVIEW AVE","0","408","C3",,"BBBBBBB","ALL","ALL","GRAY","0","0","-","0",,,,,
"1480691320","GEN8208","NY","PAS","2023-07-05T00:00:00.000","67","SDN","ACURA","P","0","0","0","20250307","0068","68","68","972321","0068","0000","1236P",,"K",,,"N/E 68 ST","9 AVE","0","408","J3",,"BBBBBBB","ALL","ALL","GREY","0","2012","-","0",,,,,
"1480691331","HMV9382","NY","PAS","2023-07-05T00:00:00.000","14","SDN","HYUND","P","11030","5280","5430","20250203","0068","68","68","972321","0068","0000","0118P",,"K","F","371","89 ST",,"0","408","F7",,"BBBBBBB","ALL","ALL","GREY","0","2017","-","0",,,,,
"1480691355","JBK9938","NY","PAS","2023-07-05T00:00:00.000","14","SDN","TOYOT","P","11030","5280","5430","20240701","0068","68","68","972321","0068","0000","0121P",,"K","F","371","89 ST",,"0","408","C",,"BBBBBBB","ALL","ALL","GRAY","0","2018","-","0",,,,,
"1480944671","KTP4931","NY","PAS","2023-06-12T00:00:00.000","40","SUBN","BMW","P","30190","37710","37730","20231217","0034","34","34","935431","0034","0000","0930A",,"NY","F","254","SEAMAN AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1480956788","K79RBN","NJ","PAS","2023-06-18T00:00:00.000","46","SUBN","BMW","P","0","40404","40404","0.00000000","0032","32","32","969208","0032","0000","0640P",,,"F","630","LENOX",,"0","408","C4",,"BBBBBBB","ALL","ALL","GR","0","2019","-","0",,,,,
"1480956790","JLH3210","NY","PAS","2023-06-02T00:00:00.000","46","VAN","FORD","P","36470","24690","10610","20230813","0032","32","32","954607","0032","0000","1142P",,"NY","F","135","WEST 135 ST",,"0","408","F1",,"BBBBBBB","ALL","ALL","WH","0","2019","-","0",,,,,
"1481844301","HKC4888","NY","PAS","2023-07-02T00:00:00.000","98","SUBN","TOYOT","P","9840","19740","20190","20240808","110","110","110","970037","0110","0000","0007A",,"Q","F","104-3","43 AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","RED","0","2019","-","0",,,,,
"1481844350","KWL1912","NY","PAS","2023-07-02T00:00:00.000","98","SDN","NISSA","P","9540","19740","20190","20240609","110","110","110","970037","0110","0000","0316A",,"Q","F","104-56","41 AVE",,"0","408","C3",,"BBBBBBB","ALL","ALL","GREY","0","0","-","0",,,,,
"1481853569","KCB9103","NY","PAS","2023-06-19T00:00:00.000","98","SDN","HYUND","P","16740","61090","9540","20250423","110","110","110","970631","0110","0000","1043A",,"Q","F","40-41","81 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","GY","0","2019","-","0",,,,,
"1481959130","KWR6901","NY","PAS","2023-06-02T00:00:00.000","71","SUBN","DODGE","P","38290","12720","12710","0.00000000","104","104","104","969003","0104","0000","0856P",,"Q","F","82-42","CALDWELL AVE",,"0","408","C3",,"BBBBBBB","ALL","ALL","WH","0","0","-","0",,,,,
"1481959141","KWZ9706","NY","PAS","2023-06-02T00:00:00.000","71","SUBN","FORD","P","0","40404","40404","0.00000000","104","104","104","969003","0104","0000","0853P",,"Q","F",,"R/O 82-42 CALDWELL A",,"0","408","J6",,"BBBBBBB","ALL","ALL","WH","0","0","-","0",,,,,
"1481968075","JFP1290","NY","PAS","2023-07-03T00:00:00.000","14","SDN","BMW","P","26640","6180","6190","20250131","109","109","109","963483","0109","0000","0257A",,"Q",,"18-05","215 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLUE","0","2019","-","0",,,,,
"1481968129","LCU5953","NY","PAS","2023-06-11T00:00:00.000","40","VAN","HONDA","P","23840","57790","42120","20250529","109","109","109","965429","0109","0000","1011P",,"Q","O","40-19","158 ST",,"0","408","E3",,"BBBBBBB","ALL","ALL","GRAY","0","2020","-","0",,,,,
"1481971839","JRD8238","NY","PAS","2023-07-01T00:00:00.000","14","SDN","ME/BE","P","47065","57790","58740","20240402","111","111","111","957644","0111","0000","1133A",,"Q","F","4521","GLENWOOD ST",,"0","408","J6",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1481975006","KMC3663","NY","PAS","2023-07-02T00:00:00.000","98","SUBN","LEXUS","P","10290","26690","26740","20250528","111","111","111","960685","0111","0000","0807A",,"Q","O","216-05","46 AVENUE",,"0","408","C",,"BBBBBBB","ALL","ALL","RED","0","2021","-","0",,,,,
"1482004173","KYN4339","NY","PAS","2023-07-02T00:00:00.000","98","SUBN","TESLA","P","13790","20190","20390","20240908","112","112","112","963939","0112","0000","1255P",,"Q","F","108-57","66 AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","GRAY","0","2022","-","0",,,,,
"1482005049","GDV2496","NY","PAS","2023-07-03T00:00:00.000","98","SUBN","HONDA","P","14040","68090","27690","20241223","112","112","112","969670","0112","0000","0415P",,"Q","F","85-25","67 DRIVE",,"0","408","K6",,"BBBBBBB","ALL","ALL","RED","0","2012","-","0",,,,,
"1482045631","M51KJV","NJ","PAS","2023-06-28T00:00:00.000","17","SDN","HONDA","P","18850","25390","27790","0.00000000","0019","19","19","971775","0019","0000","0830A",,,"F","71","E 94 ST",,"0","408","C4",,"BBBBBBB","ALL","ALL","BLACK","0","2014","-","0",,,,,
"1482068011","KNK9671","NY","PAS","2023-06-11T00:00:00.000","40","SUBN","JEEP","P","35350","40404","40404","20250118","0020","20","20","952736","0020","0000","0405P",,"NY","F","19","W 79TH ST",,"0","408","J2",,"BBBBBBB","ALL","ALL","WHT","0","2017","-","0",,,,,
"1482102572","JFN2319","NY","PAS","2023-06-10T00:00:00.000","51","SDN","LEXUS","P","36230","14030","14080","20250228","0063","63","63","963840","0063","0000","1052A",,"K","F","915","EAST 32",,"0","408","F1",,"BBBBBBB","ALL","ALL","SIE","0","2019","-","0",,,,,
"1482146605","KYF9439","NY","PAS","2023-06-12T00:00:00.000","14","SDN","TOYOT","A","0","40404","40404","20250116","113","113","642","44429","0642","0000","0622P","1820P","R","F",,"TERMINAL 8 ARRIVALS",,"0","408","D",,"BBBBBBB","ALL","ALL","GRY","0","2020","-","0",,,,,
"1482155114","KCJ4341","NY","PAS","2023-06-29T00:00:00.000","71","SDN","TOYOT","A","0","0","0","20250605","113","113","642","49348","0642","0000","0825P","1815P","Q","F",,"BUILDING 197","JFKIA","20230629","408","C",,"BBBBBBB","ALL","ALL","GY","0","2010","-","0",,,,,
"1482402075","KVD1924","NY","PAS","2023-06-27T00:00:00.000","21","SDN","MERCU","P","33140","60790","42170","20240117","100","100","100","955470","0100","0000","1150A",,,"O","217","B 92 ST",,"0","408","C",,"BYBBBBB","1130A","0100P","RED","0","2002","-","0",,,,,
"1482415677","JDP3887","NY","OMT","2023-06-27T00:00:00.000","40","SUBN","MAZDA","P","14810","22490","22740","20241122","107","107","107","970042","0107","0000","0644A",,"Q","F","137-79","70 ROAD",,"0","408","D1",,"BBBBBBB","ALL","ALL","GRAY","0","2019","-","0",,,,,
"1482415860","KTT3209","NY","999","2023-06-30T00:00:00.000","46",,"NISSA","P","14895","35780","35780","20231227","107","107","107","970256","0107","0000","1000P",,"Q","F","192-15","71 CRES",,"0","408","F2",,"BBBBBBB","ALL","ALL","GY","0","2012","-","0",,,,,
"1482704020","G31MUE","NJ","PAS","2023-07-05T00:00:00.000","46","SDN","BMW","P","70930","85030","68630","20220820","0073","73","73","963534","0073","0000","1018A",,"K","F","1728","PITKIN AVENUE",,"0","408","E2",,"BBBBBBB","ALL","ALL","GRAY","0","2015","-","0",,,,,
"1482717025","HSK7879","NY","PAS","2021-12-30T00:00:00.000","71","SDN","BMW","P","83330","54130","87230","0.00000000","0079","79","79","970375","0079","0000","1245P",,"K","O","212","MARCUS GARVEY BLVD",,"0","408","99",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1482717037","HSK7879","NY","PAS","2021-12-30T00:00:00.000","40","SDN","BMW","P","0","40404","40404","0.00000000","0079","79","79","970375","0079","0000","1245P","1245P","K","F","215","MARCUS GARVEY",,"0","408","J6",,"BBBBBBB","ALL","ALL","BLK","0","2012","-","0",,,,,
"1482717098","HSK7979","NY","PAS","2021-12-30T00:00:00.000","74","SDN","BMW","P","0","40404","40404","0.00000000","0079","79","79","970375","0079","0000","1245P","1245P","K","O","212","MARCUS GARVEY",,"0","408","E2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1482717189","HSK7879","NY","PAS","2021-12-30T00:00:00.000","70","SDN","BMW","P","83330","54130","87230","0.00000000","0079","79","79","970375","0079","0000","1245P",,,"O","212","MARCUS GARVEY BLVD",,"0","408","J2",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1482729222","GZY3330","NY","PAS","2023-07-05T00:00:00.000","54","SDN","CHEVR","P","23930","32530","11930","20230820","0083","83","23","948135","0023","0000","0226A",,"K","F","31","BUSHWICK AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","RED","0","0","-","0",,,,,
"1482744867","HDX5978","NY","PAS","2023-06-28T00:00:00.000","40","SDN","SUBAR","P","81330","51030","20530","20240106","0084","84","84","971058","0084","0000","0754P","0750P",,"F","353","STATE STREET",,"0","408","F1",,"BBBBBBB","ALL","ALL","WH","0","2016","-","6",,,,,
"1482771810","HUW4879","NY","PAS","2023-07-02T00:00:00.000","98","SUBN","TOYOT","P","61030","56630","73380","20231221","0075","75","75","966279","0075","0000","0825P",,"K","O","621","MILLER AVE",,"0","408","C",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1482771834","HDM6961","NY","PAS","2023-07-02T00:00:00.000","40","SUBN","NISSA","P","61030","56630","73380","20240607","0075","75","75","970941","0075","0000","1025P","1022P","NY","F","660","MILLER AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL",,"0","0","-","1",,,,,
"1482771846","KHU2143","NY","PAS","2023-07-03T00:00:00.000","98","SUBN","BMW","P","61030","56630","73380","20250322","0075","75","75","966239","0075","0000","0227A",,"K","F","625","MILLER AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","WHT","0","2018","-","0",,,,,
"1482782510","HSS7945","NY","PAS","2023-07-10T00:00:00.000","46","SUBN","HYUND","P","85330","54110","54130","20231225","0079","79","79","964670","0079","0000","0321P",,,"F","378","THROOP AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","GREEN","0","2008","-","0",,,,,
"1482785997","KJD2785","NY","PAS","2023-06-04T00:00:00.000","46","SDN","HYUND","P","72930","85730","85330","20250215","0079","79","79","966390","0079","0000","0540P",,"K","F","451","PUTNAM AVE",,"0","408","J3",,"BBBBBBB","ALL","ALL","BL","0","2010","-","0",,,,,
"1483071236","KXS5129","NY","PAS","2023-06-26T00:00:00.000","19","SUBN","DODGE","P","52730","43730","40190","20240909","0075","75","0","0","BKRN","0000","0900A",,"K","F","1","JAMAICA AVE",,"0","408","C",,"YYYYYYY","ALL","ALL","GRY","0","2022","-","0",,,,,
"1483071248","KRP1478","NY","PAS","2023-06-26T00:00:00.000","19","SUBN","BMW","P","52730","43730","40190","20231026","0075","75","0","0","BKRN","0000","0907A",,"K","F","1","JAMAICA AVE",,"0","408","C3",,"YYYYYYY","ALL","ALL","WHT","0","2022","-","0",,,,,
"1483071250","LBN4448","NY","PAS","2023-06-26T00:00:00.000","19","SDN","AUDI","P","52730","43730","40190","20250328","0075","75","0","0","BKRN","0000","0910A",,"K","F","1","JAMAICA AVE",,"0","408","C3",,"YYYYYYY","ALL","ALL","WHT","0","2010","-","0",,,,,
"1483096350","KAE5566","NY","OMS","2023-06-19T00:00:00.000","14","SUBN","NISSA","F","16850","13610","32610","20230930","0001","1","30","919852","1030","0000","0322P",,"NY","F","105","DUANE ST",,"0","408","C4",,"BBBBBBB","ALL","ALL","WHITE","0","2022","-","0",,,,,
"1483097365","KZV4088","NY","PAS","2023-06-24T00:00:00.000","14","SDN",,"F","9840","18990","19190","20241209","110","110","138","920602","L138","0000","0207P",,,"F","9723","43RD AVE",,"0","408","C",,"BBBBBBB","ALL","ALL","BLK","0","2021","-","0",,,,,
"1483137156","KYB9033","NY","PAS","2023-07-06T00:00:00.000","46","SDN","TOYOT","P","24730","31150","18950","20230930","0088","88","803","970347","0803","0000","0940P",,"K","F","124","CARLTON AVE",,"0","408","C",,"BBBBBBB","ALL","ALL","SLV","0","2023","-","0",,,,,
"1483137193","KWE3347","NY","PAS","2023-07-08T00:00:00.000","67","SDN","NISSA","P","79980","69230","62490","20240608","0088","88","803","970347","0803","0000","0425P",,"K","F","36","ST EDWARDS ST",,"0","408","C",,"BBBBBBB","ALL","ALL","BLK","0","2009","-","0",,,,,
"1483137200","KDV1931","NY","PAS","2023-07-08T00:00:00.000","14","SDN","TOYOT","P","13490","63130","63430","20220705","0088","88","803","970347","0803","0000","0415P",,"K","O","32","AUBURN PL",,"0","408","F7",,"BBBBBBB","ALL","ALL","BLK","0","2017","-","0",,,,,
"1483275772","J64PYG","NJ","PAS","2023-06-30T00:00:00.000","46","SDN","NISSA","P","59520","26550","26580","20250630","0042","42","42","966929","0042","0000","0915P",,"BX","F","970","PROSPECT AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","BK","0","2022","-","0",,,,,
"1483289667","KSA4234","NY","PAS","2023-07-03T00:00:00.000","50","SUBN","HONDA","P","0","0","0","20231018","0042","42","42","955740","0042","0000","0105P",,,,,"C/O E 160 ST","PARK AVE","0","408","F1",,"BBBBBBB","ALL","ALL","GRAY","0","2021","-","0",,,,,
"1483290463","LCX8749","NY","PAS","2023-07-02T00:00:00.000","98","SDN","NISSA","P","73120","26550","26580","20230309","0042","42","42","968875","0042","0000","1206A",,"BX","O","972","WASHINGTON AVE",,"0","408","E5",,"BBBBBBB","ALL","ALL","BLK","0","2023","-","0",,,,,
"1483318760","LZJ0881","PA","PAS","2023-07-01T00:00:00.000","98","SUBN","HONDA","P","72120","55720","18520","0.00000000","0043","43","43","956750","0043","0000","1015P",,"BX","F","2101","VIRGIL PL",,"0","408","F1",,"BBBBBBB","ALL","ALL","GY","0","0","-","0",,,,,
"1483425198","KYZ1062","NY","PAS","2022-07-05T00:00:00.000","14","SUBN","ACURA","P","30340","54296","35780","20240715","101","101","101","956793","0101","0000","0510P",,"Q","F","1074","BEACH 22 STREET",,"0","408","E2",,"BBBBBBB","ALL","ALL","RED","0","2022","-","0",,,,,
"1483446098","JDR2239","NY","PAS","2023-06-30T00:00:00.000","98","SDN","HONDA","P","20990","25540","25600","20240925","113","113","113","965418","0113","0000","0750P",,"NY","F","193-17","117 ROAD",,"0","408","J7",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1483486552","KRK1827","NY","PAS","2023-06-10T00:00:00.000","17","SUBN","TESLA","K","34230","11112","0","20230818","0010","10","1","160632","0001","0000","1200P",,"NY","F",,"W 23RD","12 AVE","0","408","C4",,"BBBBBBB","ALL","ALL","BLK","0","2018","-","0",,,,,
"1483486564","KTS6433","PA","PAS","2023-06-06T00:00:00.000","20","SUBN","MAZDA","K","34070","11110","0","0.00000000","0010","10","1","160632","0001","0000","0303P",,"NY","F",,"W 15 ST","11 AVE","0","408","C4",,"YYYYYBB","0800A","0600P","BLU","0","0","-","0",,,,,
"1483486965","GYG7757","NY","PAS","2023-06-27T00:00:00.000","38","SUBN","HYUND","K","10160","409","0","20250515","0006","6","1","161325","0001","0000","0856A",,"NY","F",,"PIER 40","HUDSON RIVER PK","0","408","D",,"BBBBBBB","ALL","ALL","BLUE","0","2020","-","0",,,,,
"1483487570","KGT2460","NY","PAS","2023-07-04T00:00:00.000","14","SUBN","GMC","K","27290","11115","0","20250413","0001","1","1","161297","0001","0000","0623P",,"NY","F",,"NORTH MOORE","WEST ST","0","408","D",,"BBBBBBB","ALL","ALL","RED","0","2010","-","0",,,,,
"1483487581","KNL2783","NY","PAS","2023-07-04T00:00:00.000","14","SDN","NISSA","K","27290","11115","0","20250305","0001","1","1","161297","0001","0000","0627P",,"NY","F",,"NORTH MOORE ST","WEST ST","0","408","C",,"BBBBBBB","ALL","ALL","SILVE","0","2018","-","0",,,,,
"1483487799","LCV1328","NY","PAS","2023-06-27T00:00:00.000","20","SUBN","CHEVR","K","409","34070","0","20230614","0010","10","1","160695","0001","0000","0300P",,"NY","O",,"HUDSON RIVER PK","W 15TH","0","408","D",,"YYYYYBB","0800A","0600P","BLACK","0","2013","-","0",,,,,
"1483488354","JHK1390","NY","PAS","2023-06-30T00:00:00.000","39","SDN","HONDA","K","11115","409","0","20250421","0006","6","1","161308","0001","0000","0405P","0340P","NY","F","353","WEST ST","HUDSON RIVER PK","0","408","D",,"BBBBBBB","ALL","ALL","RED","0","2019","-","0",,,,,
"1483488391","KNY4147","NY","PAS","2023-07-02T00:00:00.000","20","SDN","HYUND","K","10160","0","0","20230801","0006","6","1","61210","0001","0000","0647P",,"NY","F",,"PIER 40","353 WEST STREET","0","408","D",,"BBBBBBB","ALL","ALL","BLK","0","2013","-","0",,,,,
"1483489127","KYY1272","NY","PAS","2023-05-30T00:00:00.000","13","SUBN","AUDI","K","11115","409","0","20231006","0006","6","1","160687","0001","0000","0358P",,"NY","F","353","WEST ST","HUDSON RIVER PARK","0","408","D4",,"BBBBBBB","ALL","ALL","BLUE","0","2022","-","0",,,,,
"1483492760","KDW8282","NC","PAS","2023-06-27T00:00:00.000","20","SDN","NISSA","K","409","11110","0","0.00000000","0010","10","1","160252","0001","0000","0300P",,"NY","F",,"HUDSON RIVER PK","11TH AVE","0","408","C1",,"YYYYYBB","0800A","0600P","SILVE","0","0","-","0",,,,,
